	state	year	urate	children	nonwhite	finc	earn	age	ed	work	unearn
11031	64	1995	6.099999905	1	0	7372.047244	7372.047244	22	7	1	0
11032	64	1995	6.099999905	0	1	11584.64567	11584.64567	46	11	1	0
11033	71	1995	4.900000095	0	0	8425.19685	8425.19685	54	10	1	0
11034	71	1995	4.900000095	3	0	10615.74803	0	29	11	0	10.61574803
11035	71	1995	4.900000095	4	1	8753.779528	235.9055118	32	10	1	8.517874016
11036	71	1995	4.900000095	0	0	8099.773622	1692.411417	31	11	1	6.407362205
11037	71	1995	4.900000095	1	1	7601.633858	0	37	7	0	7.601633858
11038	71	1995	4.900000095	3	1	10316.65354	1105.807087	38	10	1	9.210846457
11039	71	1995	4.900000095	1	1	15354.92126	10426.1811	22	11	1	4.928740158
11040	71	1995	4.900000095	4	1	21055.62008	6554.80315	38	11	0	14.50081693
11041	71	1995	4.900000095	1	1	25231.35827	24222.44095	48	7	1	1.008917323
11042	71	1995	4.900000095	1	1	7601.633858	0	33	7	0	7.601633858
11043	71	1995	4.900000095	1	0	6318.897638	6318.897638	24	11	1	0
11044	71	1995	4.900000095	0	1	22.11614173	0	49	11	0	0.022116142
11045	71	1995	4.900000095	2	0	1318.543307	105.3149606	20	9	1	1.213228347
11046	71	1995	4.900000095	1	0	14849.40945	11058.07087	43	11	1	3.791338583
11047	71	1995	4.900000095	2	0	13109.6063	10531.49606	31	10	1	2.578110236
11048	71	1995	4.900000095	0	0	23801.1811	23801.1811	46	7	1	0
11049	71	1995	4.900000095	1	0	10531.49606	10531.49606	25	10	1	0
11050	71	1995	4.900000095	1	1	31273.27756	23185.08858	38	11	1	8.088188976
11051	71	1995	4.900000095	3	1	7760.659449	5539.566929	32	10	1	2.22109252
11052	71	1995	4.900000095	5	0	21484.25197	0	28	7	0	21.48425197
11053	72	1995	6.900000095	1	1	27381.88976	22326.77165	45	11	1	5.05511811
11054	72	1995	6.900000095	5	0	22115.08858	6808.612205	42	7	1	15.30647638
11055	72	1995	6.900000095	1	0	4107.283465	4107.283465	31	9	1	0
11056	72	1995	6.900000095	0	1	9899.606299	9899.606299	48	9	1	0
11057	72	1995	6.900000095	3	1	8488.385827	8488.385827	40	11	1	0
11058	72	1995	6.900000095	2	1	1744.015748	0	33	11	0	1.744015748
11059	72	1995	6.900000095	3	1	2198.976378	0	28	7	0	2.198976378
11060	72	1995	6.900000095	1	1	6622.204724	0	39	7	0	6.622204724
11061	72	1995	6.900000095	0	0	6318.897638	6318.897638	22	10	1	0
11062	72	1995	6.900000095	5	0	22115.08858	6808.612205	23	11	1	15.30647638
11063	72	1995	6.900000095	0	0	12132.28347	0	49	10	0	12.13228347
11064	72	1995	6.900000095	2	1	445.4822835	0	22	11	0	0.445482283
11065	72	1995	6.900000095	1	1	11584.64567	11584.64567	31	11	1	0
11066	72	1995	6.900000095	0	1	189.5669291	189.5669291	38	11	1	0
11067	72	1995	6.900000095	1	1	10078.64173	8846.456693	43	10	1	1.232185039
11068	72	1995	6.900000095	1	1	0	0	24	7	0	0
11069	72	1995	6.900000095	0	0	35807.08661	35807.08661	44	11	1	0
11070	72	1995	6.900000095	0	0	1800.885827	1800.885827	24	10	1	0
11071	72	1995	6.900000095	0	0	11150.74803	0	35	0	0	11.15074803
11072	72	1995	6.900000095	0	1	2802.431102	2802.431102	20	7	1	0
11073	72	1995	6.900000095	1	0	0	0	23	11	0	0
11074	72	1995	6.900000095	2	1	3835.570866	0	20	9	0	3.835570866
11075	72	1995	6.900000095	1	1	5897.637795	5897.637795	24	11	1	0
11076	72	1995	6.900000095	0	1	17114.73425	16710.3248	44	10	1	0.404409449
11077	72	1995	6.900000095	0	1	3374.291339	0	51	7	0	3.374291339
11078	72	1995	6.900000095	6	1	11879.52756	0	23	7	0	11.87952756
11079	72	1995	6.900000095	0	1	73231.81102	52657.48032	29	0	0	20.57433071
11080	72	1995	6.900000095	1	0	12101.74213	5639.616142	20	9	1	6.462125984
11081	72	1995	6.900000095	1	1	11973.25787	0	40	9	0	11.97325787
11082	72	1995	6.900000095	0	0	31114.25197	28165.43307	46	11	1	2.948818898
11083	72	1995	6.900000095	1	1	13745.70866	8425.19685	34	11	1	5.320511811
11084	72	1995	6.900000095	0	1	11021.21063	0	44	9	0	11.02121063
11085	72	1995	6.900000095	2	1	5143.582677	0	30	11	0	5.143582677
11086	72	1995	6.900000095	0	1	31.59448819	31.59448819	42	7	1	0
11087	72	1995	6.900000095	4	1	5143.582677	0	31	10	0	5.143582677
11088	72	1995	6.900000095	2	1	2198.976378	0	30	10	0	2.198976378
11089	72	1995	6.900000095	0	1	8056.594488	8056.594488	43	11	1	0
11090	72	1995	6.900000095	2	1	5636.456693	0	33	9	0	5.636456693
11091	73	1995	4.699999809	0	0	0	0	20	10	0	0
11092	73	1995	4.699999809	2	0	2316.929134	2316.929134	38	10	1	0
11093	73	1995	4.699999809	0	0	0	0	53	10	0	0
11094	73	1995	4.699999809	0	0	25275.59055	25275.59055	28	11	1	0
11095	73	1995	4.699999809	1	1	6318.897638	6318.897638	50	3	1	0
11096	73	1995	4.699999809	1	0	9478.346457	9478.346457	43	11	1	0
11097	73	1995	4.699999809	1	0	30541.33858	30541.33858	48	0	1	0
11098	73	1995	4.699999809	0	0	25275.59055	25275.59055	52	10	1	0
11099	73	1995	4.699999809	0	0	5521.663386	5265.748032	49	9	1	0.255915354
11100	73	1995	4.699999809	1	0	0	0	25	11	0	0
11101	73	1995	4.699999809	1	0	4522.224409	4522.224409	20	11	1	0
11102	73	1995	4.699999809	1	0	2110.511811	0	24	11	0	2.110511811
11103	74	1995	6	0	1	6424.212598	2843.503937	47	10	1	3.580708661
11104	74	1995	6	1	1	16277.48032	0	43	7	0	16.27748032
11105	74	1995	6	1	0	5265.748032	5265.748032	33	9	1	0
11106	74	1995	6	1	1	11584.64567	11584.64567	38	9	1	0
11107	74	1995	6	0	1	28013.77953	27908.46457	41	9	1	0.105314961
11108	74	1995	6	0	1	18955.63976	0	21	11	0	18.95563976
11109	74	1995	6	2	1	24433.07087	18956.69291	42	7	1	5.476377953
11110	74	1995	6	4	1	3803.976378	0	25	7	0	3.803976378
11111	74	1995	6	3	1	3004.635827	2134.734252	36	7	1	0.869901575
11112	74	1995	6	0	1	26158.12992	26154.97047	53	11	1	0.003159449
11113	74	1995	6	4	1	8046.062992	4381.102362	20	9	1	3.66496063
11114	74	1995	6	1	0	7473.149606	7473.149606	30	10	1	0
11115	74	1995	6	0	1	17723.45472	7372.047244	27	11	1	10.35140748
11116	74	1995	6	0	1	12089.10433	12005.90551	34	9	1	0.083198819
11117	74	1995	6	2	1	10405.11811	10320.86614	41	9	1	0.084251969
11118	74	1995	6	1	1	11689.96063	11689.96063	44	9	1	0
11119	74	1995	6	2	1	0	0	21	11	0	0
11120	74	1995	6	0	0	0	0	29	7	0	0
11121	74	1995	6	0	1	6424.212598	2843.503937	53	11	1	3.580708661
11122	74	1995	6	0	0	7480.521654	5277.332677	54	11	1	2.203188976
11123	74	1995	6	2	1	3285.826772	1895.669291	25	11	1	1.39015748
11124	74	1995	6	1	1	2061.01378	0	48	7	0	2.06101378
11125	74	1995	6	0	1	20084.61614	0	40	0	0	20.08461614
11126	74	1995	6	1	1	3323.740158	1263.779528	48	7	1	2.05996063
11127	74	1995	6	0	1	0	0	34	11	0	0
11128	74	1995	6	2	1	8238.78937	6845.472441	52	3	1	1.393316929
11129	74	1995	6	5	1	15242.23425	0	43	0	0	15.24223425
11130	74	1995	6	0	1	19862.40158	19799.2126	40	11	1	0.063188976
11131	74	1995	6	0	1	0	0	51	10	0	0
11132	74	1995	6	0	1	20692.28347	13690.94488	52	7	1	7.001338583
11133	74	1995	6	1	1	22907.05709	22593.2185	40	9	1	0.313838583
11134	74	1995	6	2	1	22368.89764	16429.13386	37	9	1	5.93976378
11135	74	1995	6	2	1	13690.94488	13690.94488	32	11	1	0
11136	74	1995	6	0	1	2632.874016	2632.874016	22	11	1	0
11137	74	1995	6	7	1	4499.055118	0	31	9	0	4.499055118
11138	74	1995	6	0	0	10531.49606	10531.49606	42	11	1	0
11139	74	1995	6	2	1	593.976378	0	20	11	0	0.593976378
11140	74	1995	6	0	1	4107.283465	4107.283465	49	7	1	0
11141	74	1995	6	1	0	13690.94488	13690.94488	24	11	1	0
11142	74	1995	6	2	1	3751.318898	0	41	9	0	3.751318898
11143	74	1995	6	0	1	26481.44685	25907.48032	42	3	1	0.573966535
11144	74	1995	6	1	1	11858.46457	10278.74016	38	3	0	1.579724409
11145	74	1995	6	1	1	16324.87205	13585.62992	45	7	1	2.739242126
11146	74	1995	6	0	1	0	0	36	7	0	0
11147	74	1995	6	1	1	11980.62992	0	49	7	0	11.98062992
11148	74	1995	6	5	1	3664.96063	0	26	10	0	3.66496063
11149	74	1995	6	0	1	5181.496063	0	52	3	0	5.181496063
11150	74	1995	6	2	1	28203.34646	21075.62992	27	10	1	7.127716535
11151	74	1995	6	3	1	13943.70079	10531.49606	45	10	1	3.412204724
11152	74	1995	6	0	0	8495.757874	7074.005906	48	9	1	1.421751969
11153	74	1995	6	4	1	16315.3937	13143.30709	20	11	1	3.172086614
11154	74	1995	6	0	1	13426.60433	13269.68504	52	10	1	0.156919291
11155	74	1995	6	1	1	15186.41732	14238.58268	41	7	1	0.947834646
11156	74	1995	6	0	1	7898.622047	7898.622047	42	10	1	0
11157	74	1995	6	3	1	0	0	28	10	0	0
11158	74	1995	6	3	1	11584.64567	11584.64567	25	7	1	0
11159	74	1995	6	2	1	8570.531496	7761.712598	28	3	1	0.808818898
11160	74	1995	6	2	1	37860.72835	37808.07087	21	10	0	0.05265748
11161	74	1995	6	2	0	6470.551181	5265.748032	32	11	1	1.20480315
11162	74	1995	6	0	1	70861.17126	57100.7185	28	10	0	13.76045276
11163	74	1995	6	1	1	5476.377953	5476.377953	33	11	1	0
11164	74	1995	6	0	1	18819.78347	18819.78347	52	7	1	0
11165	74	1995	6	2	1	1558.661417	1348.031496	38	7	0	0.210629921
11166	74	1995	6	1	0	3917.716535	3159.448819	42	11	1	0.758267717
11167	74	1995	6	0	0	2059.96063	0	20	11	0	2.05996063
11168	74	1995	6	0	1	15304.37008	210.6299213	42	0	0	15.09374016
11169	74	1995	6	4	1	16315.3937	13143.30709	40	11	0	3.172086614
11170	74	1995	6	2	1	8238.78937	6845.472441	20	10	0	1.393316929
11171	74	1995	6	1	1	14154.33071	9731.102362	45	10	1	4.423228347
11172	74	1995	6	4	1	31535.51181	20009.84252	35	7	1	11.52566929
11173	74	1995	6	1	1	8425.19685	8425.19685	23	11	1	0
11174	74	1995	6	0	0	33068.89764	30541.33858	26	11	1	2.527559055
11175	74	1995	6	0	1	20692.28347	13690.94488	28	11	0	7.001338583
11176	74	1995	6	0	1	35807.08661	35807.08661	21	7	1	0
11177	74	1995	6	0	1	2316.929134	2316.929134	27	0	1	0
11178	74	1995	6	0	0	13448.72047	13448.72047	31	7	1	0
11179	74	1995	6	0	1	11374.01575	11374.01575	42	11	1	0
11180	74	1995	6	1	1	12637.79528	12637.79528	37	7	1	0
11181	74	1995	6	0	1	76879.92126	76879.92126	26	11	1	0
11182	74	1995	6	2	1	28203.34646	21075.62992	35	10	1	7.127716535
11183	74	1995	6	0	0	4107.283465	4107.283465	39	10	1	0
11184	74	1995	6	1	0	4312.647638	1785.088583	41	10	1	2.527559055
11185	74	1995	6	1	1	421.2598425	421.2598425	37	9	1	0
11186	74	1995	6	0	1	11584.64567	11584.64567	48	7	1	0
11187	74	1995	6	2	1	2481.220472	0	35	10	0	2.481220472
11188	74	1995	6	4	1	17903.54331	17903.54331	38	7	0	0
11189	74	1995	6	0	0	12637.79528	12637.79528	42	10	1	0
11190	74	1995	6	1	1	5531.141732	5531.141732	38	10	1	0
11191	74	1995	6	0	1	5637.509843	0	44	7	0	5.637509843
11192	74	1995	6	0	0	4671.771654	4250.511811	21	11	1	0.421259843
11193	74	1995	6	2	1	15507.62795	6318.897638	36	11	1	9.188730315
11194	74	1995	6	4	1	15068.46457	8265.11811	35	10	1	6.803346457
11195	74	1995	6	1	1	11858.46457	10278.74016	20	10	1	1.579724409
11196	74	1995	6	4	1	8795.905512	0	23	9	0	8.795905512
11197	74	1995	6	3	1	7993.405512	0	29	11	0	7.993405512
11198	74	1995	6	0	0	0	0	41	11	0	0
11199	74	1995	6	1	1	5792.322835	5792.322835	43	9	1	0
11200	74	1995	6	0	0	23801.1811	2948.818898	26	10	1	20.85236221
11201	74	1995	6	0	0	27315.54134	4338.976378	38	7	1	22.97656496
11202	74	1995	6	3	1	0	0	32	3	0	0
11203	74	1995	6	0	1	75005.31496	75005.31496	35	3	1	0
11204	74	1995	6	0	1	12427.16535	12427.16535	54	7	1	0
11205	74	1995	6	0	1	0	0	21	10	0	0
11206	74	1995	6	3	1	2856.141732	0	23	11	0	2.856141732
11207	74	1995	6	3	1	2923.543307	421.2598425	44	7	0	2.502283465
11208	74	1995	6	4	1	3172.086614	0	22	9	0	3.172086614
11209	74	1995	6	1	1	0	0	30	7	0	0
11210	74	1995	6	0	1	12372.40158	0	51	7	0	12.37240158
11211	74	1995	6	2	1	8238.78937	6845.472441	21	7	1	1.393316929
11212	74	1995	6	1	1	16024.72441	8340.944882	45	7	0	7.683779528
11213	74	1995	6	3	1	4774.980315	2632.874016	23	11	1	2.142106299
11214	74	1995	6	0	0	12764.17323	0	46	3	0	12.76417323
11215	74	1995	6	2	0	12887.39173	12637.79528	38	11	1	0.249596457
11216	74	1995	6	0	0	0	0	40	11	0	0
11217	74	1995	6	0	1	24183.47441	17903.54331	35	11	1	6.279931102
11218	74	1995	6	3	1	2245.314961	2245.314961	49	7	1	0
11219	74	1995	6	2	1	10828.48425	8425.19685	44	11	1	2.403287402
11220	74	1995	6	0	1	800.3937008	800.3937008	26	9	1	0
11221	74	1995	6	1	1	14369.17323	0	48	7	0	14.36917323
11222	74	1995	6	2	0	10742.12598	9688.976378	35	7	1	1.053149606
11223	74	1995	6	1	1	0	0	44	10	0	0
11224	74	1995	6	4	1	3858.740158	1053.149606	28	7	1	2.805590551
11225	74	1995	6	1	1	36013.50394	32327.48032	35	10	1	3.686023622
11226	74	1995	6	5	1	861.476378	52.65748032	34	7	1	0.808818898
11227	74	1995	6	0	0	23715.87598	23695.86614	46	10	1	0.020009843
11228	74	1995	6	1	1	12637.79528	12637.79528	50	10	1	0
11229	74	1995	6	1	1	25449.36024	21062.99213	28	11	1	4.38636811
11230	74	1995	6	0	1	3496.456693	804.6062992	48	11	1	2.691850394
11231	74	1995	6	0	1	5693.326772	5318.405512	31	10	1	0.37492126
11232	74	1995	6	4	1	6609.566929	0	31	11	0	6.609566929
11233	74	1995	6	1	1	1724.005906	0	24	9	0	1.724005906
11234	74	1995	6	0	1	66684.37992	43760.47244	22	11	1	22.92390748
11235	74	1995	6	2	1	1516.535433	842.519685	25	10	1	0.674015748
11236	74	1995	6	0	1	39366.73228	34227.36221	49	7	1	5.139370079
11237	74	1995	6	0	0	6633.78937	870.9547244	41	10	1	5.762834646
11238	81	1995	5.900000095	0	0	25857.98228	12637.79528	27	7	1	13.22018701
11239	81	1995	5.900000095	1	0	3778.700787	0	29	11	0	3.778700787
11240	81	1995	5.900000095	2	0	3547.007874	210.6299213	23	9	1	3.336377953
11241	81	1995	5.900000095	0	0	2.106299213	0	22	10	0	0.002106299
11242	81	1995	5.900000095	2	0	21206.22047	0	42	10	0	21.20622047
11243	81	1995	5.900000095	1	0	27636.75197	18956.69291	39	10	1	8.680059055
11244	81	1995	5.900000095	0	1	12637.79528	12637.79528	34	11	1	0
11245	81	1995	5.900000095	3	0	2738.188976	0	32	11	0	2.738188976
11246	82	1995	5.400000095	1	0	5889.212598	2085.236221	25	10	1	3.803976378
11247	82	1995	5.400000095	3	1	5265.748032	5265.748032	38	7	1	0
11248	82	1995	5.400000095	1	0	25500.96457	23357.80512	52	11	1	2.143159449
11249	82	1995	5.400000095	1	1	13690.94488	13690.94488	51	7	1	0
11250	82	1995	5.400000095	1	0	10531.49606	10531.49606	28	11	1	0
11251	82	1995	5.400000095	0	0	0	0	41	11	0	0
11252	82	1995	5.400000095	0	1	80970.35433	66348.4252	33	0	0	14.62192913
11253	82	1995	5.400000095	4	0	6318.897638	0	32	9	0	6.318897638
11254	82	1995	5.400000095	4	0	8189.291339	0	25	10	0	8.189291339
11255	82	1995	5.400000095	0	0	1579.724409	0	45	11	0	1.579724409
11256	82	1995	5.400000095	0	1	32437.00787	30541.33858	46	7	1	1.895669291
11257	82	1995	5.400000095	0	0	3809.242126	3809.242126	21	10	1	0
11258	82	1995	5.400000095	5	1	17301.14173	17045.22638	21	9	1	0.255915354
11259	82	1995	5.400000095	0	0	2204.242126	1.053149606	51	11	1	2.203188976
11260	82	1995	5.400000095	1	0	18596.51575	7437.34252	37	11	1	11.15917323
11261	82	1995	5.400000095	2	1	10531.49606	10531.49606	24	7	1	0
11262	82	1995	5.400000095	2	0	7772.244095	0	24	11	0	7.772244095
11263	83	1995	4.800000191	0	1	8425.19685	8425.19685	32	11	1	0
11264	83	1995	4.800000191	0	1	3159.448819	3159.448819	39	10	1	0
11265	83	1995	4.800000191	0	0	9162.401575	5792.322835	24	10	1	3.37007874
11266	83	1995	4.800000191	2	0	1137.401575	0	20	10	0	1.137401575
11267	83	1995	4.800000191	0	0	10848.49409	10531.49606	49	10	1	0.316998032
11268	83	1995	4.800000191	1	0	12397.67717	6740.15748	21	9	0	5.657519685
11269	83	1995	4.800000191	3	0	11635.19685	3475.393701	32	11	1	8.15980315
11270	83	1995	4.800000191	1	0	4044.094488	0	32	9	0	4.044094488
11271	83	1995	4.800000191	3	0	11584.64567	7372.047244	31	10	1	4.212598425
11272	83	1995	4.800000191	0	0	6953.94685	0	32	7	0	6.95394685
11273	83	1995	4.800000191	0	0	5233.100394	5233.100394	41	9	1	0
11274	83	1995	4.800000191	1	0	56912.20472	54637.40158	22	10	1	2.27480315
11275	84	1995	4.199999809	3	1	5459.527559	0	30	9	0	5.459527559
11276	84	1995	4.199999809	1	1	2696.062992	2106.299213	24	11	1	0.58976378
11277	84	1995	4.199999809	0	1	44653.54331	42125.98425	35	9	1	2.527559055
11278	84	1995	4.199999809	1	1	0	0	32	7	0	0
11279	84	1995	4.199999809	0	1	0	0	50	7	0	0
11280	84	1995	4.199999809	0	0	19047.26378	0	20	11	0	19.04726378
11281	84	1995	4.199999809	0	1	42136.51575	42125.98425	47	11	1	0.010531496
11282	84	1995	4.199999809	2	0	2527.559055	2527.559055	28	7	1	0
11283	84	1995	4.199999809	1	0	53078.74016	53078.74016	20	11	1	0
11284	84	1995	4.199999809	0	0	17946.72244	0	41	9	0	17.94672244
11285	84	1995	4.199999809	0	1	0	0	28	7	0	0
11286	84	1995	4.199999809	1	1	3475.393701	0	22	11	0	3.475393701
11287	84	1995	4.199999809	0	1	6334.694882	0	35	9	0	6.334694882
11288	84	1995	4.199999809	1	1	3155.236221	1474.409449	24	10	1	1.680826772
11289	84	1995	4.199999809	1	1	15586.61417	12637.79528	27	11	1	2.948818898
11290	84	1995	4.199999809	2	1	8028.159449	6975.009843	42	11	1	1.053149606
11291	84	1995	4.199999809	1	0	3538.582677	0	23	10	0	3.538582677
11292	84	1995	4.199999809	0	1	12637.79528	12637.79528	25	7	0	0
11293	84	1995	4.199999809	0	1	14031.11221	13690.94488	36	11	1	0.340167323
11294	84	1995	4.199999809	3	1	5459.527559	0	22	11	0	5.459527559
11295	85	1995	6.300000191	4	1	6938.149606	0	35	7	0	6.938149606
11296	85	1995	6.300000191	2	1	0	0	23	7	0	0
11297	85	1995	6.300000191	0	1	23058.71063	7372.047244	44	7	0	15.68666339
11298	85	1995	6.300000191	0	0	7372.047244	7372.047244	21	9	1	0
11299	85	1995	6.300000191	4	1	6698.031496	0	29	10	0	6.698031496
11300	85	1995	6.300000191	0	1	15797.24409	15797.24409	26	11	1	0
11301	85	1995	6.300000191	0	1	6634.84252	6634.84252	30	9	1	0
11302	85	1995	6.300000191	2	1	6881.279528	6318.897638	32	10	1	0.56238189
11303	85	1995	6.300000191	0	1	3159.448819	3159.448819	38	9	0	0
11304	85	1995	6.300000191	2	1	5446.889764	0	43	9	0	5.446889764
11305	85	1995	6.300000191	0	1	13195.96457	0	54	7	0	13.19596457
11306	85	1995	6.300000191	0	1	5476.377953	5476.377953	33	9	1	0
11307	85	1995	6.300000191	2	1	4317.913386	526.5748032	24	10	1	3.791338583
11308	85	1995	6.300000191	1	0	3159.448819	631.8897638	38	10	1	2.527559055
11309	85	1995	6.300000191	2	1	17945.66929	0	32	7	0	17.94566929
11310	85	1995	6.300000191	3	0	9057.086614	9057.086614	28	11	1	0
11311	85	1995	6.300000191	0	1	19114.66535	157.9724409	49	11	0	18.95669291
11312	85	1995	6.300000191	1	0	5371.062992	3159.448819	24	11	1	2.211614173
11313	85	1995	6.300000191	0	1	6740.15748	6740.15748	25	10	1	0
11314	85	1995	6.300000191	1	1	6442.116142	123.2185039	45	11	0	6.318897638
11315	85	1995	6.300000191	0	0	17966.73228	17966.73228	32	9	1	0
11316	85	1995	6.300000191	2	1	2641.299213	0	29	9	0	2.641299213
11317	85	1995	6.300000191	3	1	6276.771654	2906.692913	31	9	1	3.37007874
11318	85	1995	6.300000191	2	1	12637.79528	12637.79528	33	11	1	0
11319	85	1995	6.300000191	3	1	15270.66929	15270.66929	35	9	1	0
11320	85	1995	6.300000191	0	0	9815.354331	9815.354331	29	11	1	0
11321	85	1995	6.300000191	1	0	14887.32284	0	54	7	0	14.88732284
11322	85	1995	6.300000191	0	1	6634.84252	6634.84252	22	10	1	0
11323	85	1995	6.300000191	2	1	6318.897638	0	30	11	0	6.318897638
11324	85	1995	6.300000191	2	1	16084.75394	8425.19685	31	9	1	7.659557087
11325	85	1995	6.300000191	0	1	19539.08465	11374.01575	34	10	1	8.165068898
11326	85	1995	6.300000191	2	1	0	0	22	10	0	0
11327	85	1995	6.300000191	2	1	0	0	22	11	0	0
11328	85	1995	6.300000191	3	0	16013.13976	0	28	9	0	16.01313976
11329	85	1995	6.300000191	0	1	23025.00984	19132.5689	48	11	1	3.892440945
11330	85	1995	6.300000191	0	1	9478.346457	8425.19685	30	7	1	1.053149606
11331	85	1995	6.300000191	1	1	3917.716535	0	22	11	0	3.917716535
11332	85	1995	6.300000191	2	1	0	0	23	11	0	0
11333	85	1995	6.300000191	2	0	4654.92126	1158.464567	21	7	1	3.496456693
11334	85	1995	6.300000191	1	1	11601.49606	0	36	7	0	11.60149606
11335	85	1995	6.300000191	3	1	1421.751969	1421.751969	37	7	1	0
11336	85	1995	6.300000191	0	1	15797.24409	15797.24409	44	10	1	0
11337	85	1995	6.300000191	1	1	33355.35433	30328.60236	43	3	1	3.026751969
11338	85	1995	6.300000191	1	1	4167.312992	1247.982284	37	7	1	2.919330709
11339	85	1995	6.300000191	3	1	10221.87008	0	48	10	0	10.22187008
11340	85	1995	6.300000191	2	1	6698.031496	3033.070866	41	7	1	3.66496063
11341	85	1995	6.300000191	1	1	21800.19685	16850.3937	41	10	1	4.94980315
11342	85	1995	6.300000191	0	0	2830.866142	0	35	9	0	2.830866142
11343	85	1995	6.300000191	2	1	2422.244095	2422.244095	21	10	1	0
11344	85	1995	6.300000191	1	0	16758.76969	4070.423228	49	9	1	12.68834646
11345	85	1995	6.300000191	2	1	9160.295276	1685.03937	42	11	0	7.475255906
11346	85	1995	6.300000191	2	1	11001.20079	8093.454724	39	7	1	2.907746063
11347	85	1995	6.300000191	1	1	3917.716535	0	26	11	0	3.917716535
11348	85	1995	6.300000191	2	0	4802.362205	0	24	10	0	4.802362205
11349	85	1995	6.300000191	6	1	13308.65158	0	29	7	0	13.30865158
11350	85	1995	6.300000191	0	1	30925.73819	22116.14173	50	11	1	8.809596457
11351	85	1995	6.300000191	7	0	5581.692913	5581.692913	32	9	1	0
11352	85	1995	6.300000191	1	0	5618.55315	2422.244095	50	7	0	3.196309055
11353	85	1995	6.300000191	0	1	19954.02559	13690.94488	25	10	1	6.263080709
11354	85	1995	6.300000191	2	1	8778.001969	8778.001969	27	9	1	0
11355	86	1995	5.099999905	1	1	1053.149606	1053.149606	42	7	1	0
11356	86	1995	5.099999905	4	0	38966.53543	10531.49606	30	9	1	28.43503937
11357	86	1995	5.099999905	1	1	0	0	26	10	0	0
11358	86	1995	5.099999905	0	1	10901.15158	10901.15158	30	11	1	0
11359	86	1995	5.099999905	0	0	854.1043307	854.1043307	20	9	1	0
11360	86	1995	5.099999905	0	1	11851.09252	842.519685	20	11	1	11.00857284
11361	86	1995	5.099999905	0	0	7088.75	0	47	3	0	7.08875
11362	86	1995	5.099999905	0	1	76351.24016	75826.77165	50	11	1	0.524468504
11363	86	1995	5.099999905	0	0	15820.41339	15797.24409	52	10	1	0.023169291
11364	86	1995	5.099999905	0	0	33691.30906	33616.53543	46	11	1	0.074773622
11365	86	1995	5.099999905	0	0	0	0	22	11	0	0
11366	86	1995	5.099999905	0	1	54553.14961	54553.14961	26	9	1	0
11367	86	1995	5.099999905	2	1	5265.748032	5265.748032	21	11	1	0
11368	86	1995	5.099999905	0	1	5265.748032	5265.748032	25	7	1	0
11369	86	1995	5.099999905	4	1	21062.99213	21062.99213	38	11	1	0
11370	86	1995	5.099999905	2	1	3475.393701	0	22	10	0	3.475393701
11371	86	1995	5.099999905	3	1	0	0	32	11	0	0
11372	86	1995	5.099999905	2	1	38861.22047	38861.22047	20	9	1	0
11373	86	1995	5.099999905	2	0	1.053149606	0	20	11	0	0.00105315
11374	86	1995	5.099999905	0	1	15797.24409	15797.24409	48	7	1	0
